2017/12/27 13:53:32 [error] 6#6: *202 open() "/var/www/example.dev/upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/bitrix/templates/s1/template_styles.css?150763442021405"
2017/12/27 14:00:38 [error] 6#6: *330 FastCGI sent in stderr: "PHP message: Cache couldn't make dir '/var/www/example.dev/core/cache/rss/'" while reading response header from upstream, client: 172.18.0.1, server: example.dev, request: "POST /connectors/index.php?action=system/dashboard/widget/feed&feed=news HTTP/1.1", upstream: "fastcgi://172.18.0.3:9000", host: "example.dev", referrer: "http://example.dev/manager/"
2017/12/27 14:01:04 [error] 6#6: *330 open() "/var/www/example.dev/upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/bitrix/templates/s1/template_styles.css?150763442021405"
2017/12/27 14:01:10 [error] 6#6: *330 open() "/var/www/example.dev/upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/bitrix/templates/s1/template_styles.css"
2017/12/27 14:01:12 [error] 6#6: *331 open() "/var/www/example.dev/upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/bitrix/templates/s1/template_styles.css"
2017/12/27 14:02:54 [error] 6#6: *492 open() "/var/www/example.dev/upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/bitrix/templates/s1/template_styles.css"
2017/12/27 14:02:56 [error] 6#6: *463 open() "/var/www/example.dev/upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/bitrix/templates/s1/template_styles.css"
2017/12/27 14:03:10 [error] 6#6: *464 open() "/var/www/example.dev/upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/bitrix/templates/s1/template_styles.css"
2017/12/27 14:03:11 [error] 6#6: *463 open() "/var/www/example.dev/upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/bitrix/templates/s1/template_styles.css"
2017/12/27 14:03:31 [error] 6#6: *464 open() "/var/www/example.dev/upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/dfghdfgh"
